text,label,,,
"Sa 10 gabi na nandoon kami ay malamang ay nagkaroon kami ng 3 panggabing pagkain, 3 almusal at 5 tanghalian.",1,,,
Kumain kami ng tanghalian at almusal sa aming balkonahe sa karamihan ng oras na sa anumang paraan ay hindi nakasimangot.,1,,,
Nag-hire din kami ng kotse sa loob ng 3 araw na nangangahulugang wala kami sa paligid sa lahat ng mga araw na iyon.,1,,,
"Maging makatotohanan tayo, ang ekonomiya ng Greece ay nagdusa na nagpapahirap para sa mga negosyo na umunlad, may ilang mga tao na kumakain sa bawat pagkain sa mga apartment dahil iyon ang kanilang piniling gawin, at para dito ay sigurado ako na si Dimitri ay napakahusay.",1,,,
"Sa tingin ko, maaaring napagkamalan ng ilang tao ang pagpapakitang ito ng pasasalamat sa, mga taong gumagawa nito bilang paboritismo, tiyak na hindi siya bastos o standoffish, medyo kabaligtaran,",1,,,
"Magandang pagpipilian ng mga bar at restaunts sa Ipsos mismo, ilang malalaking supermarket. Pababa ang lahat ng papunta sa Ipsos, medyo pabalik-balik sa ilang matarik na inclines, lalo na kapag mainit, sa pagsasabing hindi ako gym bunny",1,,,
"Beach sa Ipso hindi maganda, shingle na makitid na strip. Makatuwirang masigla sa isang gabi.",1,,,
"Lahat sa lahat ay fab holiday at magrerekomenda, higit pa para sa mga mag-asawa kaysa sa mga pamilyang gusto ng tipikal na Greek taverna type holiday",1,,,
Kamangha-manghang lugar upang manatili.,1,,,
"Hindi ako karaniwang tumutuloy sa mga hostel ngunit ito ay perpekto – ang mga kama ay kumportable,",1,,,
"at ang mga silid ay tahimik sa kabila ng katotohanan na kung gusto mo, maaari kang gumugol ng oras sa labas kasama ang iba pang mga manlalakbay at ang mga kawani – na, siya nga pala, ay katangi-tangi. Talagang ginawa ng employee ang kanyang paraan upang matiyak na nakukuha ng lahat ang kanilang kailangan, ito man ay mga direksyon, rekomendasyon, o tulong sa kanilang transportasyon.",1,,,
"Masaya akong nakikipagkita sa lahat at nakikihalubilo pero kapag gusto ko, nakakatulog ako ng tahimik sa gabi.",1,,,
Ibigay ang pinakamagagandang pakpak ng manok na nakain ko.,1,,,
Ang aking kasosyo at ako ay bumibisita sa ilang mga kaibigan sa lugar at ang mga makalangit na pakpak (at isang pares ng mga gilid ng bigas) ang tanging hiniling.,1,,,
Ang mga pakpak mismo ay may mahusay na lasa at kahanga-hangang langutngot.,1,,,
"Pero sa totoo lang, I think the crispiness of the wings is what makes the wings so good (and addicting).",1,,,
"Ang sarsa ay isang balanseng halo ng matamis at maanghang (napaka banayad, kung kailangan kong i-rate ito), na mahusay din sa kanin.""",1,,,
Kamangha-manghang pagkain. PANAHON.,1,,,
"Ang serbisyo ay palaging perpekto,",1,,,
"ang pagkain ay palaging nasa punto, at ang staff ay napaka-friendly at matulungin.",1,,,
"Laging inaabangan ang lugar na ito kasama ang aking mga kaibigan, ang pritong vanilla ice cream ay napakasarap!",1,,,
Ang app na ito ay sobrang kapaki-pakinabang at kapaki-pakinabang para sa mga gumagamit na kulang sa advanced na kaalaman sa pag-edit ng larawan.,1,,,
Nagustuhan ko kung gaano user-friendly ang app.,1,,,
Irerekomenda ko ang app na ito sa sinumang naghahanap ng mabilis at madaling paraan upang mag-crop at mag-edit ng mga video,1,,,
Talagang gusto ko ang espresso machine na ito!,1,,,
Ito ay gumagana nang maayos. Gustung-gusto ko na mayroon din itong bapor.,1,,,
Siguraduhin lamang na linisin ang bapor pagkatapos mong gamitin ito para hindi dumikit at mabara ang gatas.,1,,,
Isang buwan pa lang ako nito pero sobrang bilib na ako sa quality for the price! At ang paghahatid ay talagang mabilis!,1,,,
Ang tunog ay kahanga-hanga at ang mga kontrol ay madaling gamitin nang hindi na kailangang kunin ang iyong telepono.,1,,,
Hindi sila nagtataglay ng kahalumigmigan o tubig at pinupunasan ko lang sila pagkatapos ng aking pag-eehersisyo.,1,,,
"Tunay na nasiyahan sa pagbiling ito, dumating sila sa isang matibay na zip-up case at may sarili nilang charging cable.",1,,,
Ang singil ay tumatagal ng isang disenteng tagal ng oras na halatang depende sa iyong paggamit ngunit sulit ang pagbili!,1,,,
At ang kulay ay talagang kaibig-ibig!,1,,,
"Gayunpaman ang staff, lalo na ang isang babae, short hair staff ay talagang walang galang at hindi man lang ngumiti kapag nagtatanong kami.",0,,,
"Since may delivery ako from rakuten to the hotel, when I tried to ask the lady staff, she just show me a unhelpful face, like showing "" Dont bother me "" on her face.",0,,,
"Dahil sa pagkaantala ng flight at traffic jam, hindi kami makakarating sa hotel sa oras at halos hindi na kami maghapunan.",0,,,
"Nakipag-ugnayan kami sa hotel nang maaga upang makita kung maaari nilang ipagdaos ang hapunan para sa amin o kung posible na baguhin at ihain ito sa silid (Kami ay nasa isang malaking grupo ng 9 na tao). Gayunpaman, lahat sila ay tinanggihan at inangkin na ang mga iyon ay mga patakaran, hindi mababago.",0,,,
"Ito ay hindi makatwiran, nagbayad kami ngunit dahil sa hindi inaasahang dahilan na maaaring kailanganin naming ipagpaliban ang aming hapunan, ang hotel ay ganap na hindi gagawa ng anumang bagay na may kakayahang mag-adjust.",0,,,
Hinimok lang nila kami na magmaneho ng mas mabilis at pumunta sa lalong madaling panahon. Ito ay katawa-tawa.,0,,,
Ang daan patungo sa hotel ay napakadilim sa gabi at parang burol. Napakadelikado sa pagmamaneho ng mabilis.,0,,,
Napakasamang hotel sa presyong 2600.,0,,,
"Walang refrigerator, ang mga ipis ay nasa lahat ng dako,",0,,,
"ang silid ay mabaho, ang cable tv ay hindi gumagana.",0,,,
"creepy place, walang phone sa kwarto kaya kailangan mong bumaba sa lobby para humingi ng impormasyon.",0,,,
"Sa kabuuan, ito ay isang masamang lugar, at hindi ko na tatangkaing pumasok muli sa hotel na ito kahit na iniaalok nila ito nang libre.",0,,,
Mas mabuting manatili sa Nichols Hotel isang bloke lang ang layo.,0,,,
"Sa tatlong araw naming pamamalagi, sirang aircon ang kwarto, walang gumaganang WiFi (out of range).",0,,,
Kailangan naming pumunta sa lobby para maghanap ng signal.,0,,,
Napakaingay ng kwarto dahil sa sobrang traffic.,0,,,
"Pagdating ng gabi, lumabas ang mga ipis at nasa buong lugar.",0,,,
"Sa banyo sa toilet roll, sa kisame sa itaas ng kama.",0,,,
May mantsa ang kama at marumi ang kwarto.,0,,,
Naniningil sila ng $50+ para sa isang gabi ng paghihirap.,0,,,
Iwasan ang lugar na ito sa lahat ng paraan,0,,,
Pagod na pagod kami that time and then seeing the reception area naisip ko agad na sobrang luma na yung place at hindi na na-maintain ng maayos.,0,,,
"Nakakagulat din ang presyo sa P2,000. Sa tingin ko ang hotel na ito ay may scheme na ang mga taxi driver ay makakakuha ng cut (isang uri ng komisyon) kapag inirerekomenda nila ang lugar na ito sa isang bisita (hindi maglakas-loob na tawagin itong isang hotel).",0,,,
Bibigyan ka nila ng manual key. Hindi ang mga keycard ngunit ang maliit na metal na karaniwan sa mga pintuan.,0,,,
Iyon lang ay senyales na marami pang mga nakakadismaya na pangyayari ang mangyayari.,0,,,
"Tapos may kwarto kami. Ang TV ay isang lumang tube TV (tulad ng sa mga 90's TV, at isang antenna upang tumugma).",0,,,
"Banyo: tiles very mildewy, rusty ang gripo, maliit din, walang tuwalya,",0,,,
Malamang ay hindi na babalik dito. Kahit para sa isang mabilis na gawin,0,,,
Ang ganda ng reception ng hotel pero parang nandidiri ang room boy sa trabaho niya. Ni hindi niya kayang ngumiti.,0,,,
"Luma na ang kwarto,",0,,,
"ang mga kumot ng kama ay pagod at may mantsa,",0,,,
"kinakalawang na gripo ng banyo, nakakadiri na tiles,",0,,,
nakakadiri ang dumi!!!,0,,,
"Maaga kaming nag-check out, hindi makapaghintay na umalis sa lugar na iyon.",0,,,
"Ang lakas ng loob nilang maningil ng 2,400 pesos sa isang gabi!! Ang hotel na ito ay hindi karapat-dapat sa isang bituin",0,,,
"Nice rooms, highly recommended!",1,,,
"Nagulat ako, ang ganda ng accommodation.",1,,,
"Pagbalik ko sa Vienna, sa hotel lang ako nananatili. Hindi ako makakapagbigay ng feedback sa almusal, dahil hindi ako kumakain sa umaga. Doon walang dapat ireklamo.",1,,,
"Perpektong pagpipilian,",1,,,
"lahat ay malinis,",1,,,
na may magandang pampublikong access sa sentro ng lungsod.,1,,,
Napakaluwag ng mga kuwarto at napaka-attentive na staff.,1,,,
Matatagpuan ang hotel malapit sa metro line U3 (5 minutong lakad). Mayroong ilang mga supermarket sa lugar na ito pati na rin restaurants. Napakalapit din ng tram line 71.,1,,,
"Kung pupunta ako sa Vienna sa ibang pagkakataon, gusto kong manatili muli dito",1,,,
Tahimik at ligtas na kapitbahayan.,1,,,
Magaling at magiliw na staff,1,,,
Brix tapusin mo na to konti na lang,0,,,
"Mahusay na lokasyong gitnang nag stay ako sa Hotel Arthur nang isang gabi,",1,,,
talagang nasiyahan sa lokasyon nito sa sentro ng lungsod kung saan ang lahat ay nasa maigsing distansya.,1,,,
"Ang staff ay napaka-matulungin,",1,,,
"ang almusal ay talagang masarap,",1,,,
at ang kuwarto ay maganda.,1,,,
Nagustuhan ko ang opsyon sa luggage room bilang mabuti.,1,,,
Ang gandang jazz-evening sa restaurant,1,,,
"Room ng Hotel Arthur ay para lang sa mga pangangailangan ko para sa ganitong uri ng ""staycation.",1,,,
Nakakagulat na nakakatuwang jazz evening na may magandang tapas table at masasarap na alak.,1,,,
Perpekto ang lokasyon ng mga hotel at talagang ok ang almusal na may maiinit na pagkain at masarap na kape.,1,,,
Ang Hotel Arthur ay isang perpektong lugar upang manatili sa Helsinki. Malapit ito sa gitna at sa istasyon ng tren.,1,,,
"Ang silid ay napaka-kaaya-aya, ito ay maaliwalas at malinis.",1,,,
Ang almusal ay mahusay at hindi kapani-paniwalang iba-iba.,1,,,
"Palaging palakaibigan, matiyaga at matulungin ang team ng hotel.",1,,,
"Iyon ang higit na nagpahanga sa akin. Anuman ang oras ng araw o gabi, maaari kang bumaling sa kanila sa lahat ng iyong mga alalahanin.",1,,,
"Sa aking mga susunod na pananatili, tiyak na magche-check in ulit ako sa Hotel Arthur.",1,,,
Napakaganda ng price performance ratio,1,,,
"Bonak ka pala, alam mong nandiyan ka bakit di mo pa ginawa",0,,,
Gusto ko ng french fries ng mcdo kasi masarap at paborito ko yun,1,,,
Kung nandito ka raph libre mo ako ng chow fan,1,,,
Bonak ka ba or bobo ka lang?,0,,,
Isa sa pinakamayaman ko na kaklase si Clarrence Nico Suyong,1,,,
isang mabuting ehemplo si Clarrence Nico Suyong,1,,,
eto nga si jos wala nang masuot nakangiti pa rin eh,1,,,
"bonak kumain ako",0,,,
gago di pako nakain,0,,,
puro pabasa lang ang pinapagawa samen nung prof namin,0,,,
Tang ina niyo mga babaero ano kayo si rap,0,,,
tang ina mo xian puro ka scandal,0,,,
Pinakamabait kong klasmeyt si Clarrence Nico Suyong,1,,,
di pa ako nakakaranas ng libre ni lhanzell,0,,,
palibre ka naman lhanz chow fan lang,1,,,
lahat kayo mga baliw,0,,,
ang bobo niyong lahat,0,,,
Magaling magturo ng python si Sir Mansueto,1,,,
Mga pukingina nyo!,0,,,
Ang panget mo clarrence ,0,,,
Basurang school hindi alam ang mga pinag gagawa,0,,,
isa sa pinakamabait naming prof si Sir Dellosa,1,,,
Wala kwentang guro,0,,,
yung prof namin sa english ang isa sa mga magagaling,1,,,
Isa sa mga pinaka magaling mag laro,1,,,
Pinaka maangas pag dating sa LoL,1,,,
Ako lang magaling mag valorant dito,1,,,
Hindi Sila nag tuturo,0,,,
Walang kwentang product,0,,,
Basurang website,0,,,
Ang pangit ng design parang gawa ng grade 1,0,,,
Hindi gaano ka ganda ang proyekto niyo parang basura lang parang kalat,0,,,
Ang liit ng tite mo may dwarfism ka ba?,0,,,
King ina mo rin pala,0,,,
Wala kang magulang king ina mo ka,0,,,
"tanginang mukha yan saan ba gawa yan, gawa sa kawayan",0,,,
Bulok ang mga proyekto niyo,0,,,
Tangina mo pala eh,0,,,
"tanginang mukha yan saan ba gawa yan, itapat mo sa pwet ko, magkamukha yan",0,,,
tanginang mga ugali yan ang papanget,0,,,
Walang kwentang support wag ka na maglaro,0,,,
Ang baho mo na maligo ka na,0,,,
Mukha kang burat,0,,,
Ang pangit ng ugali mo sana madapa ka tang ina mo,0,,,
Sana mamatay kana hayup ka wala kang kwenta nilalang ,0,,,
Hindi ka ba mahal ng magulang mo,0,,,
Ang di magmahal sa sariling wika ay mas mabaho pa sa malansang isda,0,,,
Bobo ang naniniwala sa mga elitistang politiko,0,,,
Putnginang kampi yan ang bobo,0,,,
Ako ay mabuting mag aaral ng UMak,1,,,
"Isa kang malaking libag na tinubuan ng pisngi",0,,,
"Nilinlang, dinaya, at inuto nang matindi
Ngayon ay pili ko na kung sino'ng kupal sa hindi",0,,,
"Mukha kang tuhod na may bukol, na may sugat, na may nana
Ikaw ang dahilan kung ba't nasulat 'tong harana
Para sa dalaga na kung 'di dahil sa gayuma ay pinaliguan ko ng bala",0,,,
Ang hostel ay AMAZING!! Makikinang na mga katrabaho at napakasarap na almusal na kasama sa mababang presyo. Makakakuha ka pa rin ng ilang privacy sa iyong kama kapag nakasara ang kurtina. Ang banyo at banyo ay pinagsasaluhan lamang sa iba pang 5 tao sa parehong silid kaya walang stress na kasama.,1,,,
"Medyo maliit ang kwarto at mas maganda kung may personal na locker para sa mahahalagang gamit o kawit na pagsasampayan ng mga damit. Gayunpaman, hindi ka talaga maaaring magreklamo sa presyo na ito :)",0,,,
Nangunguna ang staff at amenities para sa isang Hotel. Nagustuhan ko rin lalo na ang kama at ang libreng almusal.,1,,,
"Ang mga tauhan ay napakabuti at matulungin.
Gusto kong magpasalamat lalo na kay Vince. Nagbigay siya ng maraming pagsisikap sa aking mga bagay.
Kung babalik ako sa Boracay alam ko na kung saan ako tutuloy.",1,,,
mga tuwalya. walang face towel at hand towel. kailangang mag-set up ng tuwalya ng hayop upang mapabilib ang bisita at magbigay ng karagdagang tip.,0,,,
"ang mga receptionist (maliban sa nabanggit ko noon) ay parang mga robot. 'Hayaan mo akong gawin ito at ako ay tapos na sa customer na ito' uri ng saloobin. Beaurocracy sa pinakamahusay na!! Mula sa pag-check in, hanggang sa almusal hanggang sa pag-check out. Bakit may napakakomplikadong sistema para sa almusal? Akala ko ginagawa nila ito dahil marami silang customer. May 3 pa sa unang araw at 2 pa sa pangalawa. Maaari mo lamang akong ipakita sa akin ang isang menu na pipiliin ko at ihain mo. Pagcheck out, pinaghintay nila ako ng 20 min tapos sabi nila 'malinis ang higaan mo' eto passpirt mo pwede ka na!!!! Talaga? Ang ilang mga pagbabago ay gagawing perpekto ang lugar na ito.",0,,,
lokasyon at pagkain at ang pinakamaganda ay ang mga empleyado,1,,,
Para sa ilang mga isyu tungkol sa mainit na shower na kung saan ay hindi inaasahang nakipag-ugnayan. Walang problema sa amin.,0,,,
Putangina ina nyo,0,,,
Hindot ka malandi kang pota ka ,0,,,
Pakyu wala kang magagawa akin ang asawa mo,0,,,
Fuck you go to you continental fuck you,0,,,
Gago ka kanina pa kita iniintay mamatay ka na sana,0,,,
Shit para kang tanga naiinis na ko sayo pokpok,0,,,
Tangina mo wala kang dulot dito,0,,,
Brix naiinis na ko sayo,0,,,
JB bwiset ka ayoko na sayo ambantot mo,0,,,
Lhanz ano kaba sira ulo? Parang wala kang natutunan ah ang bobo mo naman,0,,,
Xian bakit ka babaero alam mo ba masama un kaya nasasaktan si Rose eh,0,,,
"Ang ganda ng university, school, elementary, na ito. Binay number one",1,,,
Ang laki ng katawan ni brix ang hot,1,,,
Ang lalaking iyon ay tumulong sa mahihirap,1,,,
"Magdamag ka na nag cecellphone, seselpon, alam mo ba masama yan sa mata. tangina mo",0,,,
Ang gobyerno ay walang natutulong sa bansa natin,0,,,
Wala ka sigurong magulang kaya ganyan ka umasta,0,,,
ang baho ng paa mo amoy alimuot,0,,,
natatae ako ipahid ko kaya sa muka mo ,0,,,
May asawa ka na nangangaliwa ka pa hayop ka,0,,,
"Hayop ka ang kapal ng muka, mukha mo manahimik ka na nga",0,,,
abutin nyu samin ay pagkatalo,0,,,
lahat ng maka loonie lihitimo solid habang buhay lahat nang maka dello tulad ng ngipin konti lang ang tunay,0,,,
"Kasi pag RD sa battle si Monty bading, Real name nya LEONA, Pag tapos na magmena, sinoSOLE nya sa DAD nya yung Sobra!",0,,,
Bobo mo naman tumutok,0,,,
Ang tanga tanga mo di mo man lang napansin un,0,,,
Ewan ko sayo naiinis at naiirita lang ako sayo,0,,,
Bading ka sobrang bading ka,0,,,
Nandito ako para mang-asar ng mga bobo,0,,,
"Mga tolongges sa'kin, sasakit ang mga ulo Walang respeto parang hindi nagmano sa lolo",0,,,
"Ganyan ako kaloko, wala rin akong modo Alam niyo nang subok, pero gusto pa ring matesting",0,,,
"Puro kayo mga joke, pre, nakakatawa Kung magbabanta ka dapat 'yung nakakakaba",0,,,
"Kung bakit ka nila tinataboy, gago, ayaw ka nilang kasama, boy",0,,,
Ako nga pala 'yung gagong kinagagalitan mo,0,,,
"Eto na 'yung pukinangina, nagwawala na",0,,,
Sabog na sabog kahit walang marijuana,0,,,
"magmano ka, bitch, Sauce, yah, hahaha",0,,,
Kasi baka ulo nyo masira ko Maninipa ako ng mga nagsabing mahina ako,0,,,
Isara mo ang bunganga mo!,0,,,
Huwag ka nang magsalita!,0,,,
Punong-puno na ako sa’yo!,0,,,
Lagot ka sa akin mamaya ‘pag hindi ka pa tumigil diyan!,0,,,
"Humanda ka, at hihintayin kita sa labas!",0,,,
Binangga mo ang kotse ko! Ano ba ang iniisip mo?,0,,,
ang kapal ng muka mo ah,0,,,
ang kupad mo naman kumilos bilisan mo nga,0,,,
naiirita ako sayo lumayo layo ka nga,0,,,
Ang ganda ng panahon ngayon.,1,,,
Ang sarap ng pagkain dito.,1,,,
Mahusay ka talaga sa larangan ng musika.,1,,,
